id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes
DLX_0014,আমার ক্ষেত্রে শিক্ষানবিশ ড্রাইভিং লাইসেন্স করার প্রক্রিয়াটি কী?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0015,শিক্ষানবিশ ড্রাইভিং লাইসেন্স করার প্রক্রিয়াটি কী; পরের ধাপটা কী?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0016,"learner licence করতে চাই, কীভাবে শুরু করব?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_PROCESS_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0017,"এটা নিয়ে সাহায্য দরকার: learner licence করতে চাই, কোন প্রক্রিয়ায় শুরু করব?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0018,"learner licence করতে চাই, কোন প্রক্রিয়ায় শুরু করব?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0019,learner driving licence application process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_PROCESS_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0020,I am trying to understand this: learner driving licence application process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0021,I need guidance on this: learner driving licence application process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0022,প্রথমে learner permit নেওয়ার ধাপগুলো সহজভাবে জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_PROCESS_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0023,প্রথমে learner permit নেওয়ার ধাপগুলো সহজভাবে জানতে প্রয়োজন—নিয়মটা জানাবেন?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0024,"প্রথমে learner permit নেওয়ার ধাপগুলো সহজভাবে জানতে প্রয়োজন, একটু বুঝিয়ে বলবেন?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_PROCESS,Learner Licence Application Process,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_PROCESS_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0025,লার্নার ড্রাইভিং লাইসেন্সের জন্য কী কী কাগজপত্র লাগে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_DOCUMENTS_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0026,আমার ক্ষেত্রে লার্নার ড্রাইভিং লাইসেন্সের জন্য কোন কোন কাগজপত্র লাগে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0027,লার্নার ড্রাইভিং লাইসেন্সের জন্য কোন কোন কাগজপত্র লাগে; পরের ধাপটা কী?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0028,learner application-এ কোন documents লাগবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_DOCUMENTS_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0029,এটা নিয়ে সাহায্য দরকার: learner application-এ কোন documents দরকার হবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0030,learner application-এ কোন documents দরকার হবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0031,learner licence er required papers ki ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_DOCUMENTS_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0032,I am trying to understand this: learner licence er required papers kon kon jinis?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0033,I need guidance on this: learner licence er required papers kon kon jinis?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0034,learner form জমা দেওয়ার আগে কোন পরিচয় আর supporting records ready রাখব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_DOCUMENTS_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0035,learner form জমা দেওয়ার আগে কোন পরিচয় আর supporting records ready রাখব—নিয়মটা জানাবেন?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0036,"learner form জমা দেওয়ার আগে কোন পরিচয় আর supporting records ready রাখব, একটু বুঝিয়ে বলবেন?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_DOCUMENTS,Learner Licence Required Documents,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_DOCUMENTS_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0037,ড্রাইভিং লাইসেন্স আবেদনে মেডিকেল সার্টিফিকেট কীভাবে জমা দেব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_MEDICAL_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0038,আমার ক্ষেত্রে ড্রাইভিং লাইসেন্স আবেদনে মেডিকেল সার্টিফিকেট কোন প্রক্রিয়ায় জমা দেব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0039,ড্রাইভিং লাইসেন্স আবেদনে মেডিকেল সার্টিফিকেট কোন প্রক্রিয়ায় জমা দেব; পরের ধাপটা কী?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0040,learner licence করতে medical form লাগবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_MEDICAL_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0041,এটা নিয়ে সাহায্য দরকার: learner licence করতে medical form দরকার হবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0042,learner licence করতে medical form দরকার হবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0043,driving licence medical certificate er process ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_MEDICAL_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0044,I am trying to understand this: driving licence medical certificate er process ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0045,I need guidance on this: driving licence medical certificate er process ki?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0046,application-এর health certificate কোন stage-এ attach করতে হয় জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_MEDICAL_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0047,application-এর health certificate কোন stage-এ attach করতে হয় জানতে প্রয়োজন—নিয়মটা জানাবেন?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0048,"application-এর health certificate কোন stage-এ attach করতে হয় জানতে প্রয়োজন, একটু বুঝিয়ে বলবেন?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_MEDICAL,Learner Licence Medical Certificate,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_MEDICAL_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0049,ইস্যু হওয়া লার্নার লাইসেন্স কীভাবে ডাউনলোড করব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_COPY_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0050,আমার ক্ষেত্রে ইস্যু হওয়া লার্নার লাইসেন্স কীভাবে ডাউনলোড করতে হবে?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0051,ইস্যু হওয়া লার্নার লাইসেন্স কীভাবে ডাউনলোড করতে হবে; পরের ধাপটা কী?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0052,learner permit-এর print copy কোথায় পাব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_COPY_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0053,এটা নিয়ে সাহায্য দরকার: learner permit-এর print copy কোথায় পাব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0054,এই বিষয়ে সহায়তা চাই: learner permit-এর print copy কোথায় পাব?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Informal,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0055,learner licence download korar option kothay?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_COPY_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0056,I am trying to understand this: learner licence download korar option kon jaygay?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0057,I need guidance on this: learner licence download korar option kon jaygay?,DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0058,"application approve হয়েছে, এখন learner documentটা ফোনে নিতে চাই।",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_LEARNER_COPY_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0059,"application approve হয়েছে, এখন learner documentটা ফোনে নিতে প্রয়োজন—নিয়মটা জানাবেন?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0060,"application approve হয়েছে, এখন learner documentটা ফোনে নিতে প্রয়োজন, একটু বুঝিয়ে বলবেন?",DRIVING_LICENCE,DRIVING_LICENCE_LEARNER,Learner Driving Licence,DRIVING_LICENCE_LEARNER_COPY,Learner Licence Copy or Download,Low,Mixed,FALSE,,PARAPHRASED,DRIVING_LICENCE_LEARNER_COPY_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0061,নতুন পূর্ণাঙ্গ ড্রাইভিং লাইসেন্স পাওয়ার প্রক্রিয়াটি কী?,DRIVING_LICENCE,DRIVING_LICENCE_APPLICATION,New Driving Licence Application,DRIVING_LICENCE_NEW_PROCESS,New Driving Licence Application Process,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_NEW_PROCESS_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
DLX_0062,আমার ক্ষেত্রে নতুন পূর্ণাঙ্গ ড্রাইভিং লাইসেন্স পাওয়ার প্রক্রিয়াটি কী?,DRIVING_LICENCE,DRIVING_LICENCE_APPLICATION,New Driving Licence Application,DRIVING_LICENCE_NEW_PROCESS,New Driving Licence Application Process,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_NEW_PROCESS_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
DLX_0063,নতুন পূর্ণাঙ্গ ড্রাইভিং লাইসেন্স পাওয়ার প্রক্রিয়াটি কী; পরের ধাপটা কী?,DRIVING_LICENCE,DRIVING_LICENCE_APPLICATION,New Driving Licence Application,DRIVING_LICENCE_NEW_PROCESS,New Driving Licence Application Process,Low,Formal,FALSE,,PARAPHRASED,DRIVING_LICENCE_NEW_PROCESS_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
DLX_0064,"learner আছে, এখন main driving licence করতে কী হবে?",DRIVING_LICENCE,DRIVING_LICENCE_APPLICATION,New Driving Licence Application,DRIVING_LICENCE_NEW_PROCESS,New Driving Licence Application Process,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_NEW_PROCESS_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
