id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes
TAXX_0011,"ব্যবসা শুরু করেছি, taxpayer হিসেবে first registrationটা কোন প্রক্রিয়ায় করব—নিয়মটা জানাবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REGISTRATION_PROCESS,TIN Registration Process,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REGISTRATION_PROCESS_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0012,"ব্যবসা শুরু করেছি, taxpayer হিসেবে first registrationটা কোন প্রক্রিয়ায় করব, একটু বুঝিয়ে বলবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REGISTRATION_PROCESS,TIN Registration Process,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REGISTRATION_PROCESS_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0013,কারা টিআইএন নিবন্ধন করতে পারেন বা প্রয়োজন হয়?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Formal,FALSE,,SYNTHETIC,TAX_TIN_ELIGIBILITY_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0014,আমার ক্ষেত্রে কারা টিআইএন নিবন্ধন করতে পারেন বা প্রয়োজন হয়?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0015,কারা টিআইএন নিবন্ধন করতে পারেন বা প্রয়োজন হয়; পরের ধাপটা কী?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0016,"আমার income কম, তবুও TIN লাগবে নাকি?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Informal,FALSE,,SYNTHETIC,TAX_TIN_ELIGIBILITY_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0017,"এটা নিয়ে সাহায্য দরকার: আমার income কম, তবুও TIN দরকার হবে নাকি?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0018,"আমার income কম, তবুও TIN দরকার হবে নাকি?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0019,amar jonno e-TIN registration applicable kina janbo kivabe?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_ELIGIBILITY_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0020,I am trying to understand this: amar jonno e-TIN registration applicable kina janbo kon process e?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0021,I need guidance on this: amar jonno e-TIN registration applicable kina janbo kon process e?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0022,freelancing শুরু করেছি—আমার ক্ষেত্রে taxpayer registration দরকার কি?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_ELIGIBILITY_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0023,freelancing শুরু করেছি—আমার ক্ষেত্রে taxpayer registration দরকার কি—নিয়মটা জানাবেন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0024,"freelancing শুরু করেছি—আমার ক্ষেত্রে taxpayer registration দরকার কি, একটু বুঝিয়ে বলবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ELIGIBILITY,TIN Registration Eligibility,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ELIGIBILITY_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0025,অনলাইনে ই-টিআইএন নিবন্ধন কীভাবে সম্পন্ন করব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Formal,FALSE,,SYNTHETIC,TAX_TIN_ONLINE_REGISTRATION_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0026,আমার ক্ষেত্রে অনলাইনে ই-টিআইএন নিবন্ধন কোন প্রক্রিয়ায় সম্পন্ন করব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0027,অনলাইনে ই-টিআইএন নিবন্ধন কোন প্রক্রিয়ায় সম্পন্ন করব; পরের ধাপটা কী?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0028,e-TIN online করতে কোন option-এ যাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Informal,FALSE,,SYNTHETIC,TAX_TIN_ONLINE_REGISTRATION_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0029,এটা নিয়ে সাহায্য দরকার: e-TIN online করতে কোন option-এ যাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0030,এই বিষয়ে সহায়তা চাই: e-TIN online করতে কোন option-এ যাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0031,online e-TIN application ta kothay start korbo?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_ONLINE_REGISTRATION_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0032,I am trying to understand this: online e-TIN application ta kothay start korte hobe?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0033,I need guidance on this: online e-TIN application ta kothay start korte hobe?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0034,ঘরে বসে taxpayer registration submit করার উপায় জানতে চাই।,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_ONLINE_REGISTRATION_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0035,ঘরে বসে taxpayer registration submit করার উপায় জানতে প্রয়োজন—নিয়মটা জানাবেন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0036,"ঘরে বসে taxpayer registration submit করার উপায় জানতে প্রয়োজন, একটু বুঝিয়ে বলবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_ONLINE_REGISTRATION,Online e-TIN Registration,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_ONLINE_REGISTRATION_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0037,টিআইএন নিবন্ধনের জন্য কী তথ্য ও কাগজপত্র প্রয়োজন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Formal,FALSE,,SYNTHETIC,TAX_TIN_REQUIRED_INFORMATION_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0038,আমার ক্ষেত্রে টিআইএন নিবন্ধনের জন্য কী তথ্য ও কাগজপত্র প্রয়োজন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0039,টিআইএন নিবন্ধনের জন্য কী তথ্য ও কাগজপত্র প্রয়োজন; পরের ধাপটা কী?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0040,e-TIN করতে কী কী details দিতে হবে?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Informal,FALSE,,SYNTHETIC,TAX_TIN_REQUIRED_INFORMATION_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0041,এটা নিয়ে সাহায্য দরকার: e-TIN করতে কোন কোন details দিতে হবে?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0042,e-TIN করতে কোন কোন details দিতে হবে?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0043,taxpayer registration er required information ki ki?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_REQUIRED_INFORMATION_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0044,I am trying to understand this: taxpayer registration er required information kon kon jinis?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0045,I need guidance on this: taxpayer registration er required information kon kon jinis?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0046,নিজের নামে TIN খুলতে form-এ কোন পরিচয়সংক্রান্ত তথ্য চাইবে?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_REQUIRED_INFORMATION_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0047,নিজের নামে TIN খুলতে form-এ কোন পরিচয়সংক্রান্ত তথ্য প্রয়োজনবে—নিয়মটা জানাবেন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0048,"নিজের নামে TIN খুলতে form-এ কোন পরিচয়সংক্রান্ত তথ্য প্রয়োজনবে, একটু বুঝিয়ে বলবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_REQUIRED_INFORMATION,TIN Registration Information and Documents,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_REQUIRED_INFORMATION_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0049,আমার ই-টিআইএন সনদ কীভাবে ডাউনলোড করব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Formal,FALSE,,SYNTHETIC,TAX_TIN_CERTIFICATE_DOWNLOAD_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0050,আমার ক্ষেত্রে আমার ই-টিআইএন সনদ কীভাবে ডাউনলোড করতে হবে?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0051,আমার ই-টিআইএন সনদ কীভাবে ডাউনলোড করতে হবে; পরের ধাপটা কী?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Formal,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0052,TIN certificate-এর আরেকটা copy কোথায় পাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Informal,FALSE,,SYNTHETIC,TAX_TIN_CERTIFICATE_DOWNLOAD_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0053,এটা নিয়ে সাহায্য দরকার: TIN certificate-এর আরেকটা copy কোথায় পাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0054,এই বিষয়ে সহায়তা চাই: TIN certificate-এর আরেকটা copy কোথায় পাব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Informal,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0055,e-TIN certificate download korar option kothay?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_CERTIFICATE_DOWNLOAD_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0056,I am trying to understand this: e-TIN certificate download korar option kon jaygay?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F03,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0057,I need guidance on this: e-TIN certificate download korar option kon jaygay?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F03,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0058,"taxpayer registration হয়ে গেছে, এখন certificateটা print করতে চাই।",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,SYNTHETIC,TAX_TIN_CERTIFICATE_DOWNLOAD_F04,Hard,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0059,"taxpayer registration হয়ে গেছে, এখন certificateটা print করতে প্রয়োজন—নিয়মটা জানাবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F04,Hard,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0060,"taxpayer registration হয়ে গেছে, এখন certificateটা print করতে প্রয়োজন, একটু বুঝিয়ে বলবেন?",TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_CERTIFICATE_DOWNLOAD,e-TIN Certificate Download,Low,Mixed,FALSE,,PARAPHRASED,TAX_TIN_CERTIFICATE_DOWNLOAD_F04,Hard,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0061,ই-টিআইএনে ভুল তথ্য কীভাবে সংশোধন করব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Formal,FALSE,,SYNTHETIC,TAX_TIN_INFORMATION_UPDATE_F01,Easy,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0062,আমার ক্ষেত্রে ই-টিআইএনে ভুল তথ্য কোন প্রক্রিয়ায় সংশোধন করব?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Formal,FALSE,,PARAPHRASED,TAX_TIN_INFORMATION_UPDATE_F01,Easy,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0063,ই-টিআইএনে ভুল তথ্য কোন প্রক্রিয়ায় সংশোধন করব; পরের ধাপটা কী?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Formal,FALSE,,PARAPHRASED,TAX_TIN_INFORMATION_UPDATE_F01,Easy,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0064,TIN profile-এর address update করতে চাই।,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Informal,FALSE,,SYNTHETIC,TAX_TIN_INFORMATION_UPDATE_F02,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
TAXX_0065,এটা নিয়ে সাহায্য দরকার: TIN profile-এর address update করতে প্রয়োজন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Informal,FALSE,,PARAPHRASED,TAX_TIN_INFORMATION_UPDATE_F02,Medium,FALSE,Controlled paraphrase 1 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0066,TIN profile-এর address update করতে প্রয়োজন?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Informal,FALSE,,PARAPHRASED,TAX_TIN_INFORMATION_UPDATE_F02,Medium,FALSE,Controlled paraphrase 2 of reviewed independent seed; family preserved; automated validation complete.
TAXX_0067,e-TIN information correction er process ki?,TAX,TAX_TIN_REGISTRATION,Taxpayer Registration and TIN,TAX_TIN_INFORMATION_UPDATE,TIN Information Correction or Update,Medium,Mixed,FALSE,,SYNTHETIC,TAX_TIN_INFORMATION_UPDATE_F03,Medium,FALSE,Reviewed independent pilot seed retained for canonical expansion.
